t_ms,ax,ay,az,norm,dnorm,energy,impact
23829.698,0.07617,-0.99390,-0.23364,1.02383,0.00612,0.00034,0
23831.259,0.07837,-0.99463,-0.23535,1.02509,0.00127,0.00034,0
23832.820,0.07837,-0.99609,-0.24487,1.02874,0.00365,0.00035,0
23834.403,0.08105,-0.99756,-0.23486,1.02803,0.00071,0.00035,0
23835.939,0.07861,-0.99634,-0.24268,1.02847,0.00044,0.00031,0
23837.427,0.08203,-0.99463,-0.23608,1.02555,0.00293,0.00030,0
23839.011,0.07788,-0.99951,-0.23706,1.03019,0.00464,0.00027,0
23840.504,0.07959,-0.99683,-0.24023,1.02845,0.00174,0.00027,0
23842.037,0.07397,-0.99048,-0.22827,1.01913,0.00932,0.00036,0
23844.340,0.08130,-0.99194,-0.23389,1.02238,0.00325,0.00034,0
23845.995,0.07837,-0.99731,-0.23511,1.02764,0.00526,0.00037,0
23847.492,0.08350,-0.99731,-0.24438,1.03021,0.00256,0.00034,0
23848.981,0.08569,-0.99487,-0.23853,1.02665,0.00356,0.00031,0
23850.474,0.07861,-0.99536,-0.23853,1.02656,0.00009,0.00030,0
23851.963,0.08179,-0.99902,-0.24292,1.03138,0.00482,0.00030,0
23853.451,0.07642,-0.99731,-0.23291,1.02700,0.00438,0.00032,0
23854.959,0.07764,-0.99414,-0.23950,1.02553,0.00147,0.00032,0
23856.518,0.08032,-0.99048,-0.23730,1.02167,0.00385,0.00033,0
23858.076,0.08325,-0.99805,-0.24438,1.03090,0.00923,0.00041,0
23859.598,0.07837,-0.99512,-0.24609,1.02809,0.00281,0.00041,0
23861.866,0.07520,-1.00122,-0.24219,1.03284,0.00475,0.00042,0
23863.365,0.07715,-0.99414,-0.23828,1.02521,0.00763,0.00047,0
23864.854,0.07788,-0.99634,-0.23462,1.02655,0.00134,0.00048,0
23866.353,0.07910,-1.00244,-0.24805,1.03570,0.00915,0.00055,0
23867.849,0.08301,-0.99902,-0.24292,1.03148,0.00422,0.00057,0
23869.340,0.08154,-0.99609,-0.25220,1.03075,0.00072,0.00053,0
23870.850,0.08179,-0.99170,-0.24536,1.02487,0.00588,0.00056,0
23872.341,0.07617,-0.99097,-0.23755,1.02188,0.00299,0.00056,0
23873.845,0.07910,-0.99585,-0.24097,1.02764,0.00575,0.00059,0
23875.491,0.07910,-0.99902,-0.24512,1.03169,0.00405,0.00061,0
23877.738,0.08130,-0.99561,-0.23682,1.02661,0.00508,0.00063,0
23879.988,0.07935,-0.99585,-0.23291,1.02580,0.00081,0.00060,0
23882.286,0.08154,-0.99609,-0.24390,1.02876,0.00296,0.00061,0
23884.610,0.07861,-0.99634,-0.23608,1.02694,0.00182,0.00053,0
23886.111,0.08154,-1.00146,-0.24316,1.03378,0.00684,0.00056,0
23887.603,0.07690,-0.99634,-0.23657,1.02692,0.00686,0.00058,0
23889.096,0.08057,-0.99805,-0.24072,1.02982,0.00290,0.00058,0
23890.590,0.08276,-1.00195,-0.24561,1.03493,0.00511,0.00060,0
23892.252,0.08008,-0.99805,-0.23999,1.02961,0.00532,0.00063,0
23894.498,0.07666,-0.99438,-0.24194,1.02626,0.00335,0.00061,0
23896.796,0.07959,-0.99878,-0.23633,1.02944,0.00318,0.00060,0
23898.932,0.08081,-0.99365,-0.23608,1.02451,0.00493,0.00063,0
23900.426,0.08154,-0.99902,-0.24146,1.03102,0.00651,0.00065,0
23901.924,0.08301,-0.99805,-0.24194,1.03030,0.00071,0.00057,0
23903.415,0.07666,-0.99609,-0.23584,1.02650,0.00380,0.00058,0
23904.906,0.08154,-0.99658,-0.22900,1.02580,0.00070,0.00055,0
23906.439,0.08081,-0.99585,-0.23730,1.02692,0.00112,0.00050,0
23907.961,0.08301,-0.99878,-0.24316,1.03130,0.00438,0.00051,0
23910.179,0.07495,-1.00415,-0.24097,1.03537,0.00407,0.00045,0
23912.435,0.08203,-1.00220,-0.23633,1.03295,0.00243,0.00044,0
23914.688,0.08325,-0.99561,-0.23193,1.02565,0.00730,0.00049,0
23916.940,0.08057,-1.00049,-0.24341,1.03282,0.00717,0.00050,0
23919.202,0.08057,-0.99829,-0.24292,1.03058,0.00224,0.00050,0
23921.499,0.07959,-0.99487,-0.23633,1.02565,0.00493,0.00049,0
23923.189,0.08472,-0.99878,-0.23364,1.02924,0.00359,0.00049,0
23924.679,0.07764,-0.99976,-0.24561,1.03241,0.00317,0.00047,0
23926.929,0.08301,-0.99414,-0.24609,1.02751,0.00490,0.00050,0
23929.183,0.07935,-0.99561,-0.24146,1.02753,0.00003,0.00049,0
23931.437,0.07617,-0.99341,-0.24512,1.02603,0.00150,0.00049,0
23933.701,0.08081,-0.98975,-0.24365,1.02249,0.00354,0.00045,0
23936.527,0.08130,-1.00171,-0.24268,1.03389,0.01139,0.00053,0
23938.087,0.07861,-0.99438,-0.24219,1.02647,0.00742,0.00058,0
23939.612,0.07617,-0.99536,-0.24194,1.02717,0.00070,0.00056,0
23941.247,0.07935,-0.99243,-0.22974,1.02176,0.00541,0.00056,0
23943.866,0.08057,-0.99805,-0.24121,1.02994,0.00818,0.00061,0
23946.311,0.08203,-0.98975,-0.23804,1.02127,0.00867,0.00068,0
23948.678,0.07617,-0.99658,-0.23755,1.02733,0.00606,0.00069,0
23951.115,0.07422,-0.99731,-0.23560,1.02745,0.00012,0.00065,0
23953.396,0.08374,-0.99585,-0.24243,1.02835,0.00090,0.00065,0
23955.484,0.08008,-0.99438,-0.24390,1.02699,0.00136,0.00064,0
23957.559,0.07715,-0.99097,-0.24048,1.02264,0.00434,0.00065,0
23959.239,0.07104,-0.99341,-0.24072,1.02462,0.00198,0.00066,0
23961.858,0.07935,-0.99512,-0.25000,1.02910,0.00448,0.00066,0
23963.947,0.07812,-1.00049,-0.23682,1.03110,0.00199,0.00064,0
23966.070,0.07666,-0.99902,-0.24341,1.03110,0.00000,0.00064,0
23968.260,0.08228,-0.99951,-0.23926,1.03104,0.00007,0.00059,0
23970.211,0.07202,-1.00171,-0.24072,1.03274,0.00170,0.00054,0
23971.708,0.07690,-0.99951,-0.24097,1.03102,0.00172,0.00053,0
23973.203,0.08228,-0.99707,-0.23511,1.02771,0.00331,0.00052,0
23975.149,0.07617,-0.99634,-0.23730,1.02704,0.00068,0.00051,0
23977.250,0.08740,-0.99683,-0.24390,1.02995,0.00291,0.00051,0
23978.909,0.07202,-1.00024,-0.24365,1.03201,0.00206,0.00049,0
23980.396,0.07617,-0.99805,-0.24097,1.02955,0.00246,0.00049,0
23981.894,0.07446,-0.98999,-0.23853,1.02104,0.00851,0.00056,0
23983.401,0.07935,-0.99536,-0.23877,1.02667,0.00563,0.00058,0
23984.915,0.07959,-0.99902,-0.24121,1.03081,0.00414,0.00047,0
23986.396,0.07861,-0.99561,-0.23633,1.02629,0.00452,0.00044,0
23987.874,0.08008,-0.99756,-0.24512,1.03035,0.00406,0.00045,0
23989.351,0.08057,-0.99756,-0.24170,1.02958,0.00077,0.00042,0
23991.159,0.07617,-0.99097,-0.24561,1.02379,0.00579,0.00039,0
23993.196,0.08301,-0.99731,-0.25098,1.03175,0.00797,0.00038,0
23994.953,0.08862,-0.99707,-0.23047,1.02719,0.00456,0.00036,0
23996.468,0.07861,-0.99414,-0.23511,1.02458,0.00261,0.00037,0
23997.951,0.07715,-0.99951,-0.24097,1.03104,0.00646,0.00041,0
23999.433,0.07837,-0.99658,-0.24048,1.02818,0.00286,0.00042,0
24000.912,0.08032,-0.99976,-0.24438,1.03232,0.00414,0.00041,0
24002.390,0.08105,-1.00073,-0.24536,1.03356,0.00123,0.00041,0
24003.869,0.08252,-0.99829,-0.23804,1.02959,0.00397,0.00041,0
24005.345,0.08350,-0.99829,-0.23730,1.02950,0.00009,0.00040,0
24006.825,0.07959,-0.99146,-0.23682,1.02245,0.00705,0.00045,0
24008.481,0.07617,-0.99634,-0.23877,1.02738,0.00493,0.00048,0
24010.555,0.08057,-1.00757,-0.24707,1.04054,0.01317,0.00065,0
24012.187,0.07788,-0.99951,-0.23901,1.03064,0.00990,0.00074,0
24013.666,0.07910,-0.99341,-0.24902,1.02719,0.00344,0.00074,0
24015.146,0.08203,-0.99634,-0.24268,1.02874,0.00155,0.00075,0
24016.623,0.07715,-0.99341,-0.23975,1.02484,0.00391,0.00075,0
24018.101,0.07935,-0.99561,-0.24536,1.02846,0.00362,0.00076,0
24019.570,0.08447,-0.99170,-0.24536,1.02509,0.00337,0.00077,0
24021.046,0.07544,-0.99658,-0.24512,1.02905,0.00396,0.00071,0
24022.534,0.07910,-0.99561,-0.24243,1.02775,0.00131,0.00068,0
24024.052,0.08105,-0.99512,-0.24731,1.02859,0.00084,0.00066,0
24025.755,0.07788,-0.99536,-0.24243,1.02742,0.00117,0.00064,0
24028.252,0.08179,-0.99731,-0.24976,1.03136,0.00394,0.00064,0
24030.005,0.07959,-0.99634,-0.24756,1.02971,0.00165,0.00065,0
24031.500,0.07837,-0.99731,-0.23877,1.02849,0.00122,0.00061,0
24032.984,0.08057,-0.99658,-0.24121,1.02852,0.00003,0.00055,0
24034.482,0.08374,-0.99976,-0.23706,1.03088,0.00237,0.00054,0
24035.965,0.08154,-0.99609,-0.24634,1.02934,0.00155,0.00053,0
24037.445,0.08008,-0.99805,-0.24585,1.03100,0.00166,0.00049,0
24038.930,0.07959,-0.99829,-0.23511,1.02869,0.00231,0.00049,0
24040.413,0.08179,-0.99878,-0.23853,1.03012,0.00143,0.00047,0
24041.911,0.07910,-0.99927,-0.24487,1.03187,0.00175,0.00048,0
24043.996,0.07812,-0.99512,-0.23706,1.02594,0.00593,0.00050,0
24046.075,0.08105,-0.99854,-0.23511,1.02904,0.00309,0.00050,0
24048.163,0.08008,-0.99048,-0.23560,1.02126,0.00778,0.00052,0
24049.647,0.07886,-0.99414,-0.23779,1.02522,0.00396,0.00051,0
24051.133,0.07837,-0.99878,-0.23145,1.02824,0.00301,0.00034,0
24052.620,0.08008,-0.99805,-0.23657,1.02882,0.00059,0.00024,0
24054.117,0.07959,-0.99609,-0.23779,1.02717,0.00165,0.00024,0
24055.613,0.07837,-0.99731,-0.23364,1.02731,0.00014,0.00023,0
24057.101,0.08667,-0.99365,-0.24365,1.02675,0.00056,0.00022,0
24058.609,0.08203,-0.99536,-0.24658,1.02873,0.00197,0.00021,0
24060.856,0.07910,-0.99243,-0.23364,1.02263,0.00610,0.00023,0
24063.109,0.08301,-0.99951,-0.24219,1.03178,0.00915,0.00030,0
24065.359,0.08374,-0.99658,-0.23853,1.02815,0.00363,0.00031,0
24067.611,0.07861,-0.99731,-0.24023,1.02885,0.00070,0.00031,0
24069.887,0.08276,-1.00073,-0.24512,1.03363,0.00478,0.00034,0
24072.140,0.07373,-0.99854,-0.23413,1.02826,0.00537,0.00035,0
24074.514,0.08765,-0.99268,-0.23999,1.02503,0.00324,0.00036,0
24076.746,0.08203,-0.99658,-0.24756,1.03014,0.00511,0.00038,0
24079.000,0.08130,-0.99292,-0.24951,1.02701,0.00313,0.00039,0
24081.252,0.07886,-1.00122,-0.24658,1.03415,0.00714,0.00044,0
24083.529,0.08105,-0.99731,-0.24536,1.03025,0.00390,0.00045,0
24085.801,0.08447,-0.99438,-0.23999,1.02642,0.00383,0.00046,0
24088.057,0.08179,-0.99243,-0.24219,1.02482,0.00159,0.00046,0
24090.311,0.07764,-0.99780,-0.23877,1.02891,0.00408,0.00047,0
24092.613,0.08447,-0.99316,-0.23950,1.02512,0.00379,0.00048,0
24094.869,0.07812,-0.99463,-0.23511,1.02502,0.00010,0.00045,0
24097.124,0.08081,-0.99487,-0.24097,1.02682,0.00180,0.00044,0
24099.397,0.07959,-1.00171,-0.23682,1.03239,0.00557,0.00041,0
24101.648,0.08472,-0.99927,-0.23975,1.03111,0.00128,0.00040,0
24103.943,0.07373,-0.99634,-0.24414,1.02846,0.00265,0.00040,0
24106.199,0.08301,-0.99756,-0.24438,1.03041,0.00195,0.00040,0
24108.455,0.08008,-0.99292,-0.24341,1.02545,0.00496,0.00042,0
24110.710,0.07666,-0.99561,-0.23926,1.02682,0.00136,0.00042,0
24112.981,0.08203,-0.99805,-0.24316,1.03051,0.00370,0.00044,0
24115.236,0.08325,-0.99780,-0.22925,1.02718,0.00333,0.00045,0
24117.506,0.08398,-0.99731,-0.24609,1.03066,0.00348,0.00042,0
24119.762,0.08276,-0.99951,-0.24829,1.03321,0.00255,0.00034,0
24122.013,0.08325,-0.99683,-0.24634,1.03018,0.00303,0.00034,0
24124.266,0.08203,-0.99927,-0.25073,1.03350,0.00332,0.00035,0
24126.520,0.07715,-0.99829,-0.23560,1.02861,0.00489,0.00035,0
24128.786,0.08057,-0.99585,-0.23682,1.02679,0.00183,0.00032,0
24131.050,0.07812,-1.00220,-0.23389,1.03209,0.00530,0.00034,0
24133.302,0.08228,-0.99414,-0.24023,1.02606,0.00603,0.00035,0
24135.557,0.07812,-0.99976,-0.23853,1.03078,0.00472,0.00037,0
24137.810,0.07983,-1.00073,-0.24683,1.03381,0.00303,0.00032,0
24140.057,0.08325,-0.99487,-0.24146,1.02713,0.00668,0.00035,0
24142.310,0.07910,-1.00049,-0.23633,1.03106,0.00393,0.00035,0
24144.562,0.08228,-1.00171,-0.24585,1.03471,0.00365,0.00036,0
24146.817,0.07935,-0.99951,-0.24634,1.03247,0.00224,0.00035,0
24149.067,0.07715,-0.99951,-0.24316,1.03155,0.00092,0.00034,0
24151.331,0.07788,-0.99756,-0.24438,1.03001,0.00155,0.00034,0
24153.709,0.07935,-0.99463,-0.23535,1.02517,0.00484,0.00036,0
24156.211,0.07568,-1.00000,-0.23340,1.02966,0.00449,0.00035,0
24158.708,0.07764,-0.99390,-0.24268,1.02604,0.00363,0.00036,0
24161.207,0.08130,-0.99170,-0.24292,1.02425,0.00179,0.00036,0
24163.718,0.08081,-0.99634,-0.24512,1.02922,0.00497,0.00038,0
24166.214,0.07812,-0.99731,-0.24292,1.02944,0.00022,0.00035,0
24168.715,0.07959,-1.00269,-0.23975,1.03402,0.00458,0.00037,0
24171.217,0.07666,-0.99634,-0.24365,1.02856,0.00546,0.00039,0
24173.707,0.08203,-0.99585,-0.24219,1.02815,0.00040,0.00038,0
24176.203,0.07593,-1.00024,-0.23730,1.03081,0.00266,0.00037,0
24178.701,0.08228,-0.99292,-0.23486,1.02363,0.00718,0.00042,0
24181.195,0.08057,-0.99463,-0.23853,1.02600,0.00237,0.00042,0
24183.691,0.07642,-0.99780,-0.24146,1.02944,0.00344,0.00042,0
24186.192,0.08252,-0.99512,-0.24414,1.02795,0.00150,0.00039,0
24188.691,0.07886,-0.99976,-0.24390,1.03209,0.00415,0.00041,0
24191.187,0.08423,-0.99854,-0.23633,1.02957,0.00252,0.00039,0
24193.684,0.08105,-0.99780,-0.24609,1.03089,0.00132,0.00035,0
24196.180,0.08081,-1.00000,-0.24658,1.03312,0.00222,0.00033,0
24198.687,0.07812,-0.99146,-0.24438,1.02411,0.00900,0.00041,0
24201.220,0.08057,-0.99683,-0.24023,1.02853,0.00441,0.00038,0
24203.773,0.08057,-0.99731,-0.24316,1.02969,0.00116,0.00037,0
24206.301,0.07935,-0.99048,-0.23975,1.02217,0.00752,0.00041,0
24208.835,0.08032,-0.99414,-0.23682,1.02511,0.00294,0.00041,0
24211.416,0.07861,-0.99609,-0.24927,1.02981,0.00470,0.00044,0
24213.941,0.07837,-0.99756,-0.24121,1.02929,0.00052,0.00043,0
24216.456,0.07666,-0.99170,-0.23071,1.02106,0.00823,0.00048,0
24219.150,0.07886,-0.99243,-0.24438,1.02512,0.00405,0.00047,0
24220.765,0.07275,-0.99463,-0.24146,1.02610,0.00098,0.00046,0
24222.336,0.07861,-1.00024,-0.24072,1.03180,0.00570,0.00049,0
24223.938,0.08374,-0.99536,-0.24365,1.02816,0.00364,0.00048,0
24225.545,0.07520,-0.99976,-0.23730,1.03028,0.00212,0.00048,0
24228.433,0.07642,-0.99805,-0.23950,1.02922,0.00106,0.00046,0
24231.099,0.08325,-0.99292,-0.24268,1.02553,0.00369,0.00045,0
24233.908,0.08472,-0.99805,-0.23779,1.02948,0.00395,0.00046,0
24237.306,0.07471,-0.99536,-0.23999,1.02661,0.00287,0.00046,0
24239.605,0.08057,-0.99512,-0.23657,1.02602,0.00059,0.00041,0
24241.203,0.07935,-0.99829,-0.24072,1.02997,0.00395,0.00042,0
24242.806,0.08105,-0.99829,-0.23828,1.02953,0.00043,0.00041,0
24244.977,0.07837,-0.99976,-0.23999,1.03114,0.00161,0.00041,0
24247.581,0.07812,-0.99658,-0.23755,1.02748,0.00366,0.00041,0
24250.212,0.07324,-0.99487,-0.23779,1.02552,0.00196,0.00041,0
24251.744,0.08032,-1.00024,-0.23877,1.03148,0.00596,0.00044,0
24253.258,0.07837,-0.99902,-0.23877,1.03015,0.00133,0.00044,0
24254.811,0.08032,-1.00024,-0.24463,1.03285,0.00271,0.00036,0
24256.434,0.07568,-1.00049,-0.24121,1.03193,0.00092,0.00034,0
24258.051,0.08081,-1.00000,-0.24536,1.03283,0.00089,0.00034,0
24260.098,0.08228,-0.99121,-0.23901,1.02293,0.00989,0.00039,0
24262.063,0.08081,-0.99634,-0.24170,1.02842,0.00548,0.00041,0
24264.269,0.07617,-0.99878,-0.24780,1.03188,0.00346,0.00040,0
24266.103,0.07617,-0.99268,-0.24194,1.02457,0.00731,0.00045,0
24267.781,0.08374,-0.99707,-0.24536,1.03023,0.00565,0.00041,0
24269.545,0.08496,-0.99219,-0.24805,1.02625,0.00398,0.00041,0
24271.228,0.08398,-0.99585,-0.23779,1.02729,0.00104,0.00041,0
24272.782,0.08325,-0.99390,-0.23560,1.02483,0.00246,0.00039,0
24274.316,0.07690,-0.99609,-0.23560,1.02646,0.00164,0.00038,0
24275.897,0.07227,-0.99854,-0.23755,1.02894,0.00248,0.00038,0
24280.300,0.07446,-0.99585,-0.24463,1.02816,0.00079,0.00038,0
24282.049,0.08032,-0.99268,-0.24634,1.02593,0.00222,0.00037,0
24283.678,0.07935,-0.99976,-0.23730,1.03059,0.00466,0.00037,0
24285.213,0.08179,-0.99878,-0.24390,1.03138,0.00078,0.00037,0
24286.713,0.07861,-0.99414,-0.24023,1.02577,0.00560,0.00040,0
24288.198,0.07837,-0.99561,-0.23730,1.02649,0.00072,0.00038,0
24289.672,0.07861,-0.99609,-0.24390,1.02853,0.00204,0.00039,0
24291.239,0.07788,-0.99512,-0.24170,1.02701,0.00152,0.00039,0
24294.824,0.08203,-0.99658,-0.24512,1.02956,0.00255,0.00038,0
24296.922,0.08154,-0.99365,-0.23999,1.02547,0.00409,0.00039,0
24298.487,0.07617,-0.99463,-0.24487,1.02716,0.00169,0.00036,0
24299.990,0.07886,-0.99683,-0.24268,1.02897,0.00181,0.00036,0
24301.471,0.08252,-0.99805,-0.24146,1.03015,0.00118,0.00036,0
24302.958,0.08105,-0.99561,-0.23779,1.02681,0.00334,0.00037,0
24304.441,0.08569,-0.99463,-0.24097,1.02698,0.00017,0.00037,0
24305.941,0.08081,-0.99219,-0.23291,1.02236,0.00463,0.00029,0
24307.491,0.08618,-1.00317,-0.23706,1.03440,0.01204,0.00040,0
24309.068,0.08496,-0.99829,-0.23730,1.02962,0.00478,0.00041,0
24311.055,0.07886,-0.99390,-0.24463,1.02659,0.00303,0.00037,0
24313.417,0.07959,-0.99487,-0.24048,1.02661,0.00002,0.00034,0
24317.150,0.08398,-0.99487,-0.24194,1.02731,0.00069,0.00032,0
24318.770,0.08154,-0.99463,-0.24121,1.02670,0.00061,0.00032,0
24320.385,0.08423,-0.99829,-0.24243,1.03075,0.00405,0.00033,0
24321.962,0.08325,-0.99634,-0.24219,1.02872,0.00203,0.00033,0
24323.510,0.08301,-0.99438,-0.24561,1.02763,0.00110,0.00033,0
24325.013,0.07690,-0.99194,-0.25000,1.02585,0.00178,0.00033,0
24328.188,0.08301,-0.99634,-0.23877,1.02791,0.00206,0.00033,0
24330.132,0.07129,-0.99194,-0.23999,1.02305,0.00486,0.00033,0
24331.660,0.08472,-0.99487,-0.24170,1.02731,0.00426,0.00035,0
24333.160,0.08105,-0.99219,-0.23730,1.02339,0.00392,0.00033,0
24334.702,0.07642,-0.99951,-0.24341,1.03156,0.00817,0.00040,0
24336.187,0.07593,-0.99683,-0.24048,1.02823,0.00333,0.00041,0
24337.661,0.07520,-0.99365,-0.23267,1.02330,0.00494,0.00043,0
24339.140,0.07739,-0.99878,-0.24048,1.03023,0.00694,0.00047,0
24340.642,0.07397,-0.99658,-0.24072,1.02791,0.00232,0.00046,0
24342.809,0.07642,-0.99683,-0.23730,1.02753,0.00038,0.00046,0
24344.946,0.07886,-1.00342,-0.24634,1.03622,0.00869,0.00053,0
24347.018,0.08008,-1.00317,-0.24170,1.03498,0.00124,0.00053,0
24348.793,0.08105,-0.99805,-0.24243,1.03026,0.00472,0.00054,0
24350.303,0.08203,-0.99561,-0.24194,1.02786,0.00240,0.00055,0
24351.784,0.07690,-0.99390,-0.24829,1.02732,0.00054,0.00053,0
24353.367,0.08057,-1.00146,-0.24585,1.03434,0.00702,0.00043,0
24354.830,0.07617,-0.99731,-0.24243,1.02918,0.00516,0.00043,0
24356.288,0.07422,-1.00366,-0.23608,1.03372,0.00454,0.00044,0
24357.753,0.08154,-0.99927,-0.24365,1.03177,0.00195,0.00045,0
24359.441,0.08643,-0.99927,-0.23999,1.03131,0.00046,0.00045,0
24361.014,0.08521,-1.00098,-0.23853,1.03253,0.00122,0.00045,0
24362.513,0.08032,-0.99609,-0.24438,1.02878,0.00375,0.00045,0
24364.007,0.08032,-0.99609,-0.24072,1.02791,0.00086,0.00044,0
24365.476,0.08032,-0.99756,-0.24146,1.02950,0.00159,0.00045,0
24366.937,0.07617,-0.99976,-0.24927,1.03317,0.00367,0.00046,0
24368.397,0.07471,-0.99805,-0.23877,1.02893,0.00425,0.00047,0
24369.857,0.07617,-1.00439,-0.23486,1.03430,0.00537,0.00047,0
24371.335,0.08008,-0.99585,-0.24780,1.02934,0.00496,0.00048,0
24372.798,0.08228,-1.00195,-0.24487,1.03472,0.00538,0.00049,0
24374.285,0.08862,-0.99780,-0.24243,1.03065,0.00407,0.00044,0
24375.829,0.08228,-0.99609,-0.24390,1.02881,0.00184,0.00044,0
24377.312,0.07935,-0.99292,-0.24121,1.02487,0.00394,0.00043,0
24379.059,0.07910,-0.99463,-0.24414,1.02720,0.00233,0.00039,0
24380.657,0.08301,-0.99683,-0.23975,1.02861,0.00140,0.00038,0
24382.201,0.07910,-0.99487,-0.24976,1.02879,0.00018,0.00038,0
24383.774,0.07910,-0.99268,-0.25049,1.02684,0.00195,0.00031,0
24385.740,0.07983,-0.99902,-0.23657,1.02975,0.00291,0.00032,0
24387.232,0.07788,-0.99023,-0.23682,1.02113,0.00862,0.00037,0
24388.691,0.08032,-0.99536,-0.23364,1.02557,0.00443,0.00038,0
24390.151,0.07544,-0.99390,-0.23706,1.02456,0.00101,0.00038,0
24391.692,0.07544,-0.99268,-0.24048,1.02417,0.00039,0.00033,0
24393.294,0.08032,-0.99292,-0.24341,1.02547,0.00130,0.00031,0
24394.878,0.08057,-0.99731,-0.23999,1.02894,0.00347,0.00030,0
24396.378,0.08032,-0.98999,-0.24268,1.02246,0.00648,0.00034,0
24397.860,0.07983,-0.99414,-0.24268,1.02644,0.00398,0.00035,0
24399.333,0.07666,-0.99780,-0.24268,1.02975,0.00331,0.00036,0
24400.793,0.08008,-0.99683,-0.23657,1.02764,0.00211,0.00035,0
24402.255,0.07959,-0.99805,-0.23682,1.02884,0.00120,0.00036,0
24403.711,0.08105,-1.00049,-0.24585,1.03344,0.00459,0.00037,0
24405.169,0.08374,-0.99878,-0.23950,1.03050,0.00293,0.00037,0
24406.596,0.07861,-0.99561,-0.24243,1.02771,0.00279,0.00036,0
24408.138,0.07886,-1.00073,-0.24023,1.03218,0.00447,0.00035,0
24409.715,0.07837,-0.99683,-0.24512,1.02951,0.00267,0.00033,0
24411.282,0.07837,-0.99829,-0.24316,1.03046,0.00096,0.00030,0
24412.783,0.07983,-0.99731,-0.24390,1.02980,0.00066,0.00029,0
24414.265,0.07495,-0.99609,-0.24487,1.02849,0.00132,0.00029,0
24415.725,0.07959,-0.99585,-0.24731,1.02918,0.00070,0.00027,0
24417.184,0.08228,-0.99927,-0.25049,1.03346,0.00428,0.00028,0
24418.657,0.08569,-0.99731,-0.25049,1.03185,0.00161,0.00028,0
24420.159,0.07812,-1.00391,-0.24683,1.03675,0.00490,0.00031,0
24421.615,0.08008,-0.99658,-0.24121,1.02848,0.00827,0.00037,0
24423.074,0.07715,-0.99731,-0.23535,1.02761,0.00087,0.00037,0
24424.540,0.07690,-0.99609,-0.24170,1.02788,0.00027,0.00029,0
24426.035,0.08447,-0.99487,-0.23535,1.02582,0.00206,0.00028,0
24427.548,0.07959,-0.99072,-0.24170,1.02288,0.00294,0.00028,0
24429.067,0.08008,-0.99634,-0.23657,1.02717,0.00428,0.00030,0
24430.705,0.08008,-0.99878,-0.23169,1.02842,0.00126,0.00030,0
24432.349,0.08179,-0.99609,-0.24048,1.02797,0.00045,0.00029,0
24433.880,0.08301,-0.99902,-0.25659,1.03478,0.00681,0.00029,0
24435.695,0.08057,-0.99902,-0.24731,1.03233,0.00245,0.00028,0
24437.182,0.07886,-0.99438,-0.24805,1.02788,0.00444,0.00029,0
24438.705,0.08594,-0.99463,-0.24341,1.02758,0.00031,0.00029,0
24440.316,0.07739,-0.99512,-0.24707,1.02825,0.00067,0.00029,0
24442.367,0.08472,-0.99243,-0.23633,1.02369,0.00455,0.00029,0
24443.898,0.07373,-0.99658,-0.24268,1.02835,0.00466,0.00030,0
24445.430,0.07617,-1.00195,-0.24292,1.03379,0.00544,0.00032,0
24446.979,0.07690,-0.99951,-0.24341,1.03159,0.00220,0.00031,0
24448.449,0.08862,-0.99756,-0.24634,1.03134,0.00025,0.00030,0
24449.914,0.07788,-0.99463,-0.24536,1.02740,0.00394,0.00031,0
24451.390,0.07788,-0.99854,-0.24438,1.03095,0.00355,0.00033,0
24452.854,0.08374,-0.99854,-0.24072,1.03055,0.00040,0.00033,0
24454.441,0.08105,-0.99707,-0.23755,1.02818,0.00237,0.00033,0
24455.921,0.08203,-0.99048,-0.24121,1.02272,0.00546,0.00034,0
24457.417,0.08472,-0.99585,-0.24854,1.02989,0.00716,0.00039,0
24459.958,0.07739,-0.99951,-0.24927,1.03303,0.00314,0.00038,0
24461.663,0.07935,-0.99219,-0.23926,1.02371,0.00932,0.00040,0
24463.195,0.07935,-0.99243,-0.24268,1.02475,0.00104,0.00040,0
24464.674,0.07837,-1.00146,-0.23975,1.03274,0.00799,0.00046,0
24466.143,0.07666,-0.99219,-0.24658,1.02524,0.00750,0.00051,0
24467.628,0.07910,-0.99658,-0.23340,1.02660,0.00136,0.00050,0
24469.097,0.08179,-0.99683,-0.24487,1.02972,0.00312,0.00050,0
24470.564,0.08154,-0.99341,-0.23682,1.02450,0.00522,0.00052,0
24472.020,0.07373,-0.99463,-0.23877,1.02554,0.00105,0.00052,0
24473.477,0.08228,-1.00122,-0.24097,1.03309,0.00755,0.00053,0
24474.978,0.06934,-0.99683,-0.23267,1.02596,0.00713,0.00058,0
24476.519,0.07739,-0.99658,-0.23877,1.02770,0.00174,0.00056,0
24478.064,0.08032,-0.99561,-0.24316,1.02801,0.00031,0.00056,0
24479.643,0.07959,-0.99634,-0.24658,1.02948,0.00147,0.00056,0
24481.168,0.08130,-0.99829,-0.24146,1.03029,0.00081,0.00054,0
24482.703,0.08398,-0.99731,-0.23706,1.02854,0.00175,0.00052,0
24484.165,0.08350,-1.00122,-0.24170,1.03336,0.00482,0.00052,0
24486.415,0.07495,-0.99365,-0.23804,1.02451,0.00885,0.00059,0
24487.896,0.07861,-1.00024,-0.23706,1.03095,0.00644,0.00063,0
